Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits,Symbol
2026-03-02 14:00:00+07:00,33.75,34.0,33.5,33.75,28081892,0.0,0.0,KTB.BK
2026-03-02 15:00:00+07:00,33.75,34.0,33.5,33.5,5830104,0.0,0.0,KTB.BK
2026-03-02 16:00:00+07:00,33.75,33.75,33.5,33.75,6115488,0.0,0.0,KTB.BK
2026-03-04 10:00:00+07:00,170.0,170.5,166.0,167.5,0,0.0,0.0,BBL.BK
2026-03-04 11:00:00+07:00,168.0,168.5,166.0,166.5,3418365,0.0,0.0,BBL.BK
2026-03-04 12:00:00+07:00,166.5,166.5,165.0,165.5,3793270,0.0,0.0,BBL.BK
2026-03-04 13:00:00+07:00,165.5,166.5,165.5,165.5,1241642,0.0,0.0,BBL.BK
2026-03-04 14:00:00+07:00,166.0,167.0,165.5,166.0,4641254,0.0,0.0,BBL.BK
2026-03-04 15:00:00+07:00,166.5,168.5,165.5,168.0,4038607,0.0,0.0,BBL.BK
2026-03-04 16:00:00+07:00,168.0,168.5,167.5,168.0,2016238,0.0,0.0,BBL.BK
2026-03-04 10:00:00+07:00,142.5,143.0,141.0,142.5,0,0.0,0.0,SCB.BK
2026-03-04 11:00:00+07:00,142.5,143.0,141.5,142.0,4280794,0.0,0.0,SCB.BK
2026-03-04 12:00:00+07:00,142.0,142.0,141.0,141.5,1568119,0.0,0.0,SCB.BK
2026-03-04 13:00:00+07:00,141.0,142.0,141.0,141.5,1418169,0.0,0.0,SCB.BK
2026-03-04 14:00:00+07:00,141.0,142.5,141.0,141.5,4000656,0.0,0.0,SCB.BK
2026-03-04 15:00:00+07:00,142.0,143.0,141.5,143.0,4463991,0.0,0.0,SCB.BK
2026-03-04 16:00:00+07:00,143.0,143.0,142.0,143.0,2785998,0.0,0.0,SCB.BK
2026-03-04 10:00:00+07:00,32.0,32.5,31.25,32.25,0,0.0,0.0,KTB.BK
2026-03-04 11:00:00+07:00,32.25,32.5,31.75,32.0,15271269,0.0,0.0,KTB.BK
2026-03-04 12:00:00+07:00,32.0,32.0,31.5,31.75,6743167,0.0,0.0,KTB.BK
2026-03-04 13:00:00+07:00,31.5,32.0,31.5,31.5,7662916,0.0,0.0,KTB.BK
2026-03-04 14:00:00+07:00,31.5,33.0,31.5,32.75,24661009,0.0,0.0,KTB.BK
2026-03-04 15:00:00+07:00,32.75,33.25,32.5,33.0,26387269,0.0,0.0,KTB.BK
2026-03-04 16:00:00+07:00,33.0,33.0,32.75,33.0,9582909,0.0,0.0,KTB.BK
2026-03-05 10:00:00+07:00,171.0,171.5,168.5,169.0,0,0.0,0.0,BBL.BK
2026-03-05 11:00:00+07:00,168.5,170.0,168.5,169.0,2868211,0.0,0.0,BBL.BK
2026-03-05 12:00:00+07:00,169.0,169.5,169.0,169.0,1283874,0.0,0.0,BBL.BK
2026-03-05 13:00:00+07:00,169.0,169.0,168.0,168.5,1306656,0.0,0.0,BBL.BK
2026-03-05 14:00:00+07:00,168.5,168.5,167.5,168.0,2534026,0.0,0.0,BBL.BK
2026-03-05 15:00:00+07:00,168.5,168.5,167.5,168.0,7650644,0.0,0.0,BBL.BK
2026-03-05 16:00:00+07:00,168.0,168.5,167.5,168.0,1521957,0.0,0.0,BBL.BK
2026-03-05 10:00:00+07:00,145.5,146.0,144.0,144.5,0,0.0,0.0,SCB.BK
2026-03-05 11:00:00+07:00,144.5,145.0,144.0,145.0,1077407,0.0,0.0,SCB.BK
2026-03-05 12:00:00+07:00,144.5,145.0,144.5,144.5,566487,0.0,0.0,SCB.BK
2026-03-05 13:00:00+07:00,144.5,144.5,144.0,144.5,831401,0.0,0.0,SCB.BK
2026-03-05 14:00:00+07:00,144.5,144.5,143.0,144.0,3922988,0.0,0.0,SCB.BK
2026-03-05 15:00:00+07:00,144.0,144.5,143.5,144.0,1326723,0.0,0.0,SCB.BK
2026-03-05 16:00:00+07:00,144.0,144.5,143.5,144.5,1687436,0.0,0.0,SCB.BK
2026-03-05 10:00:00+07:00,33.25,33.75,33.0,33.5,0,0.0,0.0,KTB.BK
2026-03-05 11:00:00+07:00,33.75,33.75,33.5,33.75,3842579,0.0,0.0,KTB.BK
2026-03-05 12:00:00+07:00,33.5,33.75,33.5,33.75,14669389,0.0,0.0,KTB.BK
2026-03-05 13:00:00+07:00,33.5,33.5,33.25,33.25,6728800,0.0,0.0,KTB.BK
2026-03-05 14:00:00+07:00,33.25,33.5,33.25,33.25,4928995,0.0,0.0,KTB.BK
2026-03-05 15:00:00+07:00,33.5,33.75,33.25,33.75,8008374,0.0,0.0,KTB.BK
2026-03-05 16:00:00+07:00,33.75,33.75,33.5,33.75,10045629,0.0,0.0,KTB.BK
2026-03-06 10:00:00+07:00,168.5,169.0,167.5,168.5,0,0.0,0.0,BBL.BK
2026-03-06 11:00:00+07:00,168.5,168.5,167.5,168.0,458443,0.0,0.0,BBL.BK
2026-03-06 12:00:00+07:00,168.0,168.0,167.5,167.5,142966,0.0,0.0,BBL.BK
2026-03-06 13:00:00+07:00,167.5,168.0,167.5,168.0,82700,0.0,0.0,BBL.BK
2026-03-06 14:00:00+07:00,168.0,168.0,167.0,167.5,1809173,0.0,0.0,BBL.BK
2026-03-06 15:00:00+07:00,168.0,168.0,167.0,167.5,1238192,0.0,0.0,BBL.BK
2026-03-06 16:00:00+07:00,167.0,167.5,167.0,167.5,773709,0.0,0.0,BBL.BK
2026-03-06 10:00:00+07:00,144.0,144.5,143.0,144.0,0,0.0,0.0,SCB.BK
2026-03-06 11:00:00+07:00,143.5,144.0,143.0,143.5,1425961,0.0,0.0,SCB.BK
2026-03-06 12:00:00+07:00,144.0,144.0,143.5,144.0,206236,0.0,0.0,SCB.BK
2026-03-06 13:00:00+07:00,143.5,144.0,143.5,143.5,228726,0.0,0.0,SCB.BK
2026-03-06 14:00:00+07:00,143.5,144.0,143.5,144.0,664436,0.0,0.0,SCB.BK
2026-03-06 15:00:00+07:00,144.0,144.0,143.5,144.0,864394,0.0,0.0,SCB.BK
2026-03-06 16:00:00+07:00,143.5,144.0,143.5,143.5,3033536,0.0,0.0,SCB.BK
2026-03-06 10:00:00+07:00,33.5,33.75,33.25,33.5,0,0.0,0.0,KTB.BK
2026-03-06 11:00:00+07:00,33.5,33.75,33.5,33.5,2216715,0.0,0.0,KTB.BK
2026-03-06 12:00:00+07:00,33.5,33.75,33.5,33.75,1821551,0.0,0.0,KTB.BK
2026-03-06 13:00:00+07:00,33.5,33.75,33.5,33.75,1584678,0.0,0.0,KTB.BK
2026-03-06 14:00:00+07:00,33.75,33.75,33.5,33.75,3024541,0.0,0.0,KTB.BK
2026-03-06 15:00:00+07:00,33.75,34.0,33.5,33.75,21660839,0.0,0.0,KTB.BK
2026-03-06 16:00:00+07:00,33.75,34.0,33.5,34.0,4163154,0.0,0.0,KTB.BK
2026-03-09 10:00:00+07:00,161.5,162.5,160.0,161.5,0,0.0,0.0,BBL.BK
2026-03-09 11:00:00+07:00,162.0,162.5,161.0,161.0,1749314,0.0,0.0,BBL.BK
2026-03-09 12:00:00+07:00,161.0,163.0,161.0,163.0,678173,0.0,0.0,BBL.BK
2026-03-09 13:00:00+07:00,163.0,164.0,163.0,164.0,366297,0.0,0.0,BBL.BK
2026-03-09 14:00:00+07:00,164.0,164.5,163.0,164.0,2631351,0.0,0.0,BBL.BK
2026-03-09 15:00:00+07:00,163.5,165.0,163.0,164.5,3487641,0.0,0.0,BBL.BK
2026-03-09 16:00:00+07:00,164.0,165.0,164.0,165.0,554618,0.0,0.0,BBL.BK
2026-03-09 10:00:00+07:00,142.0,142.5,141.0,142.0,0,0.0,0.0,SCB.BK
2026-03-09 11:00:00+07:00,141.5,142.5,141.5,142.0,2932096,0.0,0.0,SCB.BK
2026-03-09 12:00:00+07:00,142.0,142.5,141.5,142.0,756957,0.0,0.0,SCB.BK
2026-03-09 13:00:00+07:00,142.0,142.5,142.0,142.0,110200,0.0,0.0,SCB.BK
2026-03-09 14:00:00+07:00,142.5,142.5,142.0,142.5,2062960,0.0,0.0,SCB.BK
2026-03-09 15:00:00+07:00,142.5,143.0,142.0,142.5,1041479,0.0,0.0,SCB.BK
2026-03-09 16:00:00+07:00,142.5,143.5,142.5,143.0,1502051,0.0,0.0,SCB.BK
2026-03-09 10:00:00+07:00,32.5,33.25,32.25,33.0,0,0.0,0.0,KTB.BK
2026-03-09 11:00:00+07:00,33.0,33.5,33.0,33.25,4740161,0.0,0.0,KTB.BK
2026-03-09 12:00:00+07:00,33.0,33.25,33.0,33.25,3275898,0.0,0.0,KTB.BK
2026-03-09 13:00:00+07:00,33.25,33.25,33.0,33.0,608000,0.0,0.0,KTB.BK
2026-03-09 14:00:00+07:00,33.0,33.5,33.0,33.5,10469173,0.0,0.0,KTB.BK
2026-03-09 15:00:00+07:00,33.25,33.5,33.0,33.5,8094904,0.0,0.0,KTB.BK
2026-03-09 16:00:00+07:00,33.25,33.5,33.25,33.5,6336419,0.0,0.0,KTB.BK
2026-03-10 10:00:00+07:00,167.0,168.0,165.5,165.5,0,0.0,0.0,BBL.BK
2026-03-10 11:00:00+07:00,165.5,167.0,165.5,166.5,1117760,0.0,0.0,BBL.BK
2026-03-10 12:00:00+07:00,166.0,167.0,166.0,167.0,1123824,0.0,0.0,BBL.BK
2026-03-10 13:00:00+07:00,167.0,167.0,166.5,166.5,81802,0.0,0.0,BBL.BK
2026-03-10 14:00:00+07:00,166.5,167.5,166.5,167.0,1224638,0.0,0.0,BBL.BK
2026-03-10 15:00:00+07:00,167.0,167.5,166.5,166.5,992958,0.0,0.0,BBL.BK
2026-03-10 16:00:00+07:00,166.5,167.0,166.5,167.0,438249,0.0,0.0,BBL.BK
2026-03-10 10:00:00+07:00,144.0,145.0,143.0,144.0,0,0.0,0.0,SCB.BK
2026-03-10 11:00:00+07:00,143.5,144.0,143.5,143.5,605933,0.0,0.0,SCB.BK
2026-03-10 12:00:00+07:00,143.5,144.5,143.5,144.0,1520585,0.0,0.0,SCB.BK
2026-03-10 13:00:00+07:00,144.5,144.5,144.0,144.5,130808,0.0,0.0,SCB.BK
2026-03-10 14:00:00+07:00,144.5,145.0,144.0,144.5,2789939,0.0,0.0,SCB.BK
2026-03-10 15:00:00+07:00,144.5,145.0,144.0,144.0,1550651,0.0,0.0,SCB.BK
2026-03-10 16:00:00+07:00,144.0,144.5,144.0,144.0,431677,0.0,0.0,SCB.BK
2026-03-10 10:00:00+07:00,33.75,34.25,33.75,33.75,0,0.0,0.0,KTB.BK
2026-03-10 11:00:00+07:00,33.75,34.25,33.75,34.0,12631174,0.0,0.0,KTB.BK
2026-03-10 12:00:00+07:00,34.0,34.25,34.0,34.0,663633,0.0,0.0,KTB.BK
2026-03-10 13:00:00+07:00,34.25,34.25,34.0,34.0,598700,0.0,0.0,KTB.BK
2026-03-10 14:00:00+07:00,34.25,34.5,34.0,34.25,10979138,0.0,0.0,KTB.BK
2026-03-10 15:00:00+07:00,34.25,34.25,34.0,34.0,1813822,0.0,0.0,KTB.BK
2026-03-10 16:00:00+07:00,34.0,34.25,34.0,34.25,2498966,0.0,0.0,KTB.BK
2026-03-11 10:00:00+07:00,167.5,169.5,166.5,169.5,0,0.0,0.0,BBL.BK
2026-03-11 11:00:00+07:00,169.0,169.5,168.5,168.5,656845,0.0,0.0,BBL.BK
2026-03-11 12:00:00+07:00,168.5,168.5,168.0,168.0,202045,0.0,0.0,BBL.BK
2026-03-11 13:00:00+07:00,168.0,168.0,168.0,168.0,102801,0.0,0.0,BBL.BK
2026-03-11 14:00:00+07:00,168.0,168.5,167.5,167.5,697765,0.0,0.0,BBL.BK
2026-03-11 15:00:00+07:00,167.5,168.5,167.5,168.5,2019776,0.0,0.0,BBL.BK
2026-03-11 16:00:00+07:00,168.0,168.5,167.5,167.5,148483,0.0,0.0,BBL.BK
2026-03-11 10:00:00+07:00,144.0,145.0,143.5,144.5,0,0.0,0.0,SCB.BK
2026-03-11 11:00:00+07:00,144.5,144.5,144.0,144.0,664945,0.0,0.0,SCB.BK
2026-03-11 12:00:00+07:00,144.5,144.5,144.0,144.5,674175,0.0,0.0,SCB.BK
2026-03-11 13:00:00+07:00,144.0,144.5,144.0,144.0,257380,0.0,0.0,SCB.BK
2026-03-11 14:00:00+07:00,144.5,144.5,143.5,144.0,2570873,0.0,0.0,SCB.BK
2026-03-11 15:00:00+07:00,144.0,145.0,144.0,144.5,1631822,0.0,0.0,SCB.BK
2026-03-11 16:00:00+07:00,144.5,145.0,144.0,144.0,1828826,0.0,0.0,SCB.BK
2026-03-11 10:00:00+07:00,34.25,34.75,34.0,34.5,0,0.0,0.0,KTB.BK
2026-03-11 11:00:00+07:00,34.5,34.75,34.5,34.5,2526012,0.0,0.0,KTB.BK
2026-03-11 12:00:00+07:00,34.75,34.75,34.25,34.75,9012225,0.0,0.0,KTB.BK
2026-03-11 13:00:00+07:00,34.5,34.5,34.5,34.5,662700,0.0,0.0,KTB.BK
2026-03-11 14:00:00+07:00,34.5,34.5,34.25,34.5,8384593,0.0,0.0,KTB.BK
2026-03-11 15:00:00+07:00,34.25,34.75,34.25,34.75,7155413,0.0,0.0,KTB.BK
2026-03-11 16:00:00+07:00,34.75,34.75,34.25,34.25,7586293,0.0,0.0,KTB.BK
2026-03-12 10:00:00+07:00,166.5,168.5,166.5,168.0,0,0.0,0.0,BBL.BK
2026-03-12 11:00:00+07:00,168.5,168.5,167.5,168.0,1121522,0.0,0.0,BBL.BK
2026-03-12 12:00:00+07:00,168.5,168.5,167.5,168.0,511366,0.0,0.0,BBL.BK
2026-03-12 13:00:00+07:00,168.0,168.0,168.0,168.0,20400,0.0,0.0,BBL.BK
2026-03-12 14:00:00+07:00,168.0,169.0,168.0,168.5,958555,0.0,0.0,BBL.BK
2026-03-12 15:00:00+07:00,168.5,168.5,167.5,168.0,255208,0.0,0.0,BBL.BK
2026-03-12 16:00:00+07:00,168.0,168.0,167.0,168.0,654050,0.0,0.0,BBL.BK
2026-03-12 10:00:00+07:00,143.5,144.0,143.0,143.0,0,0.0,0.0,SCB.BK
2026-03-12 11:00:00+07:00,143.5,144.0,143.0,143.0,1864630,0.0,0.0,SCB.BK
2026-03-12 12:00:00+07:00,143.5,143.5,143.0,143.5,280111,0.0,0.0,SCB.BK
2026-03-12 13:00:00+07:00,143.5,144.0,143.5,143.5,516783,0.0,0.0,SCB.BK
2026-03-12 14:00:00+07:00,144.0,144.0,143.5,144.0,714486,0.0,0.0,SCB.BK
2026-03-12 15:00:00+07:00,144.0,144.0,143.5,143.5,463366,0.0,0.0,SCB.BK
2026-03-12 16:00:00+07:00,144.0,144.0,143.0,143.5,2618894,0.0,0.0,SCB.BK
2026-03-12 10:00:00+07:00,34.0,34.5,34.0,34.25,0,0.0,0.0,KTB.BK
2026-03-12 11:00:00+07:00,34.0,34.5,34.0,34.25,7114587,0.0,0.0,KTB.BK
2026-03-12 12:00:00+07:00,34.25,34.5,34.25,34.5,4949337,0.0,0.0,KTB.BK
2026-03-12 13:00:00+07:00,34.5,34.5,34.5,34.5,2458302,0.0,0.0,KTB.BK
2026-03-12 14:00:00+07:00,34.75,34.75,34.25,34.75,18228728,0.0,0.0,KTB.BK
2026-03-12 15:00:00+07:00,34.75,34.75,34.5,34.75,9241527,0.0,0.0,KTB.BK
2026-03-12 16:00:00+07:00,34.75,34.75,34.5,34.75,3348771,0.0,0.0,KTB.BK
2026-03-13 10:00:00+07:00,168.0,169.5,167.5,168.0,0,0.0,0.0,BBL.BK
2026-03-13 11:00:00+07:00,168.0,168.5,167.5,168.0,309628,0.0,0.0,BBL.BK
2026-03-13 12:00:00+07:00,167.5,168.0,167.5,168.0,59300,0.0,0.0,BBL.BK
2026-03-13 13:00:00+07:00,167.5,167.5,167.0,167.0,408435,0.0,0.0,BBL.BK
2026-03-13 14:00:00+07:00,167.0,168.0,166.5,167.5,1420294,0.0,0.0,BBL.BK
2026-03-13 15:00:00+07:00,167.5,168.0,167.5,168.0,239421,0.0,0.0,BBL.BK
2026-03-13 16:00:00+07:00,168.0,168.0,167.5,168.0,153389,0.0,0.0,BBL.BK
2026-03-13 10:00:00+07:00,143.5,145.0,143.5,144.5,0,0.0,0.0,SCB.BK
2026-03-13 11:00:00+07:00,144.0,144.5,143.5,144.0,2173663,0.0,0.0,SCB.BK
2026-03-13 12:00:00+07:00,144.0,145.0,144.0,144.0,1599273,0.0,0.0,SCB.BK
2026-03-13 13:00:00+07:00,144.0,144.5,144.0,144.5,112121,0.0,0.0,SCB.BK
2026-03-13 14:00:00+07:00,144.5,144.5,144.0,144.0,611057,0.0,0.0,SCB.BK
2026-03-13 15:00:00+07:00,144.5,144.5,143.5,144.0,2874796,0.0,0.0,SCB.BK
2026-03-13 16:00:00+07:00,143.5,144.5,143.5,144.0,1135931,0.0,0.0,SCB.BK
2026-03-13 10:00:00+07:00,35.0,35.25,34.5,34.5,0,0.0,0.0,KTB.BK
2026-03-13 11:00:00+07:00,34.5,34.75,34.5,34.75,4113568,0.0,0.0,KTB.BK
2026-03-13 12:00:00+07:00,34.5,34.75,34.5,34.75,1148997,0.0,0.0,KTB.BK
2026-03-13 13:00:00+07:00,34.5,34.75,34.5,34.75,1401419,0.0,0.0,KTB.BK
2026-03-13 14:00:00+07:00,34.75,34.75,34.5,34.5,10490808,0.0,0.0,KTB.BK
2026-03-13 15:00:00+07:00,34.75,34.75,34.5,34.5,3617737,0.0,0.0,KTB.BK
2026-03-13 16:00:00+07:00,34.5,34.75,34.25,34.25,3725870,0.0,0.0,KTB.BK
2026-03-16 10:00:00+07:00,167.5,168.0,166.5,167.0,0,0.0,0.0,BBL.BK
2026-03-16 11:00:00+07:00,167.0,167.0,166.5,166.5,47161,0.0,0.0,BBL.BK
2026-03-16 12:00:00+07:00,167.0,167.0,165.5,165.5,2157644,0.0,0.0,BBL.BK
2026-03-16 13:00:00+07:00,166.0,166.0,165.5,165.5,14000,0.0,0.0,BBL.BK
2026-03-16 14:00:00+07:00,166.0,166.0,164.0,165.0,1853437,0.0,0.0,BBL.BK
2026-03-16 15:00:00+07:00,165.0,165.0,164.5,164.5,550507,0.0,0.0,BBL.BK
2026-03-16 16:00:00+07:00,164.5,165.0,164.5,165.0,403568,0.0,0.0,BBL.BK
2026-03-16 10:00:00+07:00,144.5,144.5,143.0,144.0,0,0.0,0.0,SCB.BK
2026-03-16 11:00:00+07:00,144.0,144.0,143.5,143.5,277793,0.0,0.0,SCB.BK
2026-03-16 12:00:00+07:00,143.5,144.0,143.5,143.5,121213,0.0,0.0,SCB.BK
2026-03-16 13:00:00+07:00,143.5,143.5,143.5,143.5,67350,0.0,0.0,SCB.BK
2026-03-16 14:00:00+07:00,143.5,144.0,143.0,143.0,3017009,0.0,0.0,SCB.BK
2026-03-16 15:00:00+07:00,143.5,143.5,143.0,143.0,622350,0.0,0.0,SCB.BK
2026-03-16 16:00:00+07:00,143.5,143.5,143.0,143.0,469013,0.0,0.0,SCB.BK
2026-03-16 10:00:00+07:00,34.5,34.5,34.0,34.25,0,0.0,0.0,KTB.BK
2026-03-16 11:00:00+07:00,34.25,34.5,34.25,34.25,2529848,0.0,0.0,KTB.BK
2026-03-16 12:00:00+07:00,34.25,34.5,34.0,34.25,11451988,0.0,0.0,KTB.BK
2026-03-16 13:00:00+07:00,34.25,34.5,34.25,34.25,277000,0.0,0.0,KTB.BK
2026-03-16 14:00:00+07:00,34.25,34.25,34.0,34.0,2261860,0.0,0.0,KTB.BK
2026-03-16 15:00:00+07:00,34.25,34.25,34.0,34.0,6187109,0.0,0.0,KTB.BK
2026-03-16 16:00:00+07:00,34.0,34.25,33.75,34.0,9274862,0.0,0.0,KTB.BK
2026-03-17 10:00:00+07:00,165.5,166.5,165.0,166.5,0,0.0,0.0,BBL.BK
2026-03-17 11:00:00+07:00,166.5,166.5,165.5,166.0,1406312,0.0,0.0,BBL.BK
2026-03-17 12:00:00+07:00,165.5,166.0,165.5,165.5,53773,0.0,0.0,BBL.BK
2026-03-17 13:00:00+07:00,165.5,166.0,165.0,165.5,418266,0.0,0.0,BBL.BK
2026-03-17 14:00:00+07:00,165.0,166.0,165.0,165.5,802665,0.0,0.0,BBL.BK
2026-03-17 15:00:00+07:00,165.5,166.5,165.0,165.5,1723595,0.0,0.0,BBL.BK
2026-03-17 16:00:00+07:00,165.5,166.0,165.5,165.5,83257,0.0,0.0,BBL.BK
2026-03-17 10:00:00+07:00,144.0,145.0,144.0,145.0,0,0.0,0.0,SCB.BK
2026-03-17 11:00:00+07:00,145.0,145.0,144.5,145.0,222678,0.0,0.0,SCB.BK
2026-03-17 12:00:00+07:00,144.5,145.0,144.5,144.5,720173,0.0,0.0,SCB.BK
2026-03-17 13:00:00+07:00,144.5,144.5,144.0,144.0,764353,0.0,0.0,SCB.BK
2026-03-17 14:00:00+07:00,144.0,144.5,144.0,144.0,231211,0.0,0.0,SCB.BK
2026-03-17 15:00:00+07:00,144.5,145.0,144.0,144.5,2324008,0.0,0.0,SCB.BK
2026-03-17 16:00:00+07:00,145.0,145.0,144.5,145.0,418957,0.0,0.0,SCB.BK
2026-03-17 10:00:00+07:00,34.0,34.75,34.0,34.75,0,0.0,0.0,KTB.BK
2026-03-17 11:00:00+07:00,34.75,34.75,34.5,34.75,16601619,0.0,0.0,KTB.BK
2026-03-17 12:00:00+07:00,34.75,34.75,34.5,34.75,914543,0.0,0.0,KTB.BK
2026-03-17 13:00:00+07:00,34.5,34.75,34.5,34.5,105845,0.0,0.0,KTB.BK
2026-03-17 14:00:00+07:00,34.75,34.75,34.5,34.75,11211131,0.0,0.0,KTB.BK
2026-03-17 15:00:00+07:00,34.5,34.75,34.5,34.5,7122581,0.0,0.0,KTB.BK
2026-03-17 16:00:00+07:00,34.75,35.0,34.5,35.0,6753727,0.0,0.0,KTB.BK
2026-03-18 10:00:00+07:00,166.0,167.5,165.5,167.0,0,0.0,0.0,BBL.BK
2026-03-18 11:00:00+07:00,167.0,167.5,166.5,167.0,596451,0.0,0.0,BBL.BK
2026-03-18 12:00:00+07:00,167.0,167.0,166.0,166.5,549176,0.0,0.0,BBL.BK
2026-03-18 13:00:00+07:00,166.5,166.5,166.5,166.5,470200,0.0,0.0,BBL.BK
2026-03-18 14:00:00+07:00,166.5,167.0,166.0,166.5,561630,0.0,0.0,BBL.BK
2026-03-18 15:00:00+07:00,166.5,167.0,166.0,166.5,718925,0.0,0.0,BBL.BK
2026-03-18 16:00:00+07:00,166.5,166.5,166.0,166.0,150117,0.0,0.0,BBL.BK
2026-03-18 10:00:00+07:00,145.5,146.0,145.0,146.0,0,0.0,0.0,SCB.BK
2026-03-18 11:00:00+07:00,146.0,146.0,145.5,146.0,660267,0.0,0.0,SCB.BK
2026-03-18 12:00:00+07:00,145.5,146.0,145.0,145.5,445654,0.0,0.0,SCB.BK
2026-03-18 13:00:00+07:00,145.5,145.5,145.0,145.5,59110,0.0,0.0,SCB.BK
2026-03-18 14:00:00+07:00,145.5,145.5,145.0,145.5,231217,0.0,0.0,SCB.BK
2026-03-18 15:00:00+07:00,145.5,145.5,145.0,145.5,468548,0.0,0.0,SCB.BK
2026-03-18 16:00:00+07:00,145.0,145.5,145.0,145.5,346172,0.0,0.0,SCB.BK
2026-03-18 10:00:00+07:00,34.5,35.0,34.5,34.75,0,0.0,0.0,KTB.BK
2026-03-18 11:00:00+07:00,34.75,34.75,34.5,34.75,2449573,0.0,0.0,KTB.BK
2026-03-18 12:00:00+07:00,34.5,34.75,34.5,34.75,793019,0.0,0.0,KTB.BK
2026-03-18 13:00:00+07:00,34.5,34.75,34.25,34.5,13885113,0.0,0.0,KTB.BK
2026-03-18 14:00:00+07:00,34.5,34.75,34.25,34.5,6227845,0.0,0.0,KTB.BK
2026-03-18 15:00:00+07:00,34.5,34.5,34.25,34.5,3669928,0.0,0.0,KTB.BK
2026-03-18 16:00:00+07:00,34.25,34.5,34.25,34.25,2620877,0.0,0.0,KTB.BK
2026-03-19 10:00:00+07:00,165.0,166.0,164.5,165.5,0,0.0,0.0,BBL.BK
2026-03-19 11:00:00+07:00,165.5,165.5,164.5,165.5,892852,0.0,0.0,BBL.BK
2026-03-19 12:00:00+07:00,165.0,166.0,165.0,165.5,501414,0.0,0.0,BBL.BK
2026-03-19 13:00:00+07:00,165.0,165.0,165.0,165.0,60700,0.0,0.0,BBL.BK
2026-03-19 14:00:00+07:00,165.0,165.5,164.0,164.5,2407832,0.0,0.0,BBL.BK
2026-03-19 15:00:00+07:00,164.0,165.0,164.0,164.0,3135597,0.0,0.0,BBL.BK
2026-03-19 16:00:00+07:00,164.5,164.5,164.0,164.5,332490,0.0,0.0,BBL.BK
2026-03-19 10:00:00+07:00,144.5,145.0,144.0,145.0,0,0.0,0.0,SCB.BK
2026-03-19 11:00:00+07:00,144.5,145.0,144.5,145.0,457057,0.0,0.0,SCB.BK
2026-03-19 12:00:00+07:00,144.5,145.0,144.5,145.0,1660251,0.0,0.0,SCB.BK
2026-03-19 13:00:00+07:00,145.0,145.0,145.0,145.0,28711,0.0,0.0,SCB.BK
2026-03-19 14:00:00+07:00,145.0,145.0,144.0,144.0,2593597,0.0,0.0,SCB.BK
2026-03-19 15:00:00+07:00,144.0,144.5,144.0,144.5,548180,0.0,0.0,SCB.BK
2026-03-19 16:00:00+07:00,144.5,144.5,144.0,144.0,438356,0.0,0.0,SCB.BK
2026-03-19 10:00:00+07:00,34.25,34.75,34.25,34.5,0,0.0,0.0,KTB.BK
2026-03-19 11:00:00+07:00,34.25,34.5,34.25,34.5,2916142,0.0,0.0,KTB.BK
2026-03-19 12:00:00+07:00,34.5,34.5,34.25,34.25,677505,0.0,0.0,KTB.BK
2026-03-19 13:00:00+07:00,34.25,34.5,34.25,34.25,525943,0.0,0.0,KTB.BK
2026-03-19 14:00:00+07:00,34.25,34.5,34.0,34.0,8626839,0.0,0.0,KTB.BK
2026-03-19 15:00:00+07:00,34.25,34.5,34.0,34.5,11900717,0.0,0.0,KTB.BK
2026-03-19 16:00:00+07:00,34.25,34.5,34.25,34.5,2488907,0.0,0.0,KTB.BK
2026-03-20 10:00:00+07:00,165.5,166.0,164.5,165.0,0,0.0,0.0,BBL.BK
2026-03-20 11:00:00+07:00,165.0,165.5,164.5,165.5,318980,0.0,0.0,BBL.BK
2026-03-20 12:00:00+07:00,165.5,166.0,165.0,165.5,382849,0.0,0.0,BBL.BK
2026-03-20 13:00:00+07:00,165.0,165.0,165.0,165.0,264300,0.0,0.0,BBL.BK
2026-03-20 14:00:00+07:00,165.0,165.5,164.5,165.5,348828,0.0,0.0,BBL.BK
2026-03-20 15:00:00+07:00,165.0,166.0,165.0,166.0,1286363,0.0,0.0,BBL.BK
2026-03-20 16:00:00+07:00,165.5,166.0,165.0,165.0,431155,0.0,0.0,BBL.BK
2026-03-20 10:00:00+07:00,145.5,146.0,144.5,144.5,0,0.0,0.0,SCB.BK
2026-03-20 11:00:00+07:00,145.0,145.0,144.5,144.5,338540,0.0,0.0,SCB.BK
2026-03-20 12:00:00+07:00,145.0,145.0,144.5,145.0,281865,0.0,0.0,SCB.BK
2026-03-20 13:00:00+07:00,144.5,145.0,144.5,145.0,29207,0.0,0.0,SCB.BK
2026-03-20 14:00:00+07:00,144.5,145.5,144.0,145.0,5038891,0.0,0.0,SCB.BK
2026-03-20 15:00:00+07:00,145.0,145.5,144.5,145.0,1281321,0.0,0.0,SCB.BK
2026-03-20 16:00:00+07:00,145.0,145.5,144.5,144.5,1694566,0.0,0.0,SCB.BK
2026-03-20 10:00:00+07:00,34.5,34.75,34.25,34.5,0,0.0,0.0,KTB.BK
2026-03-20 11:00:00+07:00,34.5,34.5,34.25,34.5,732700,0.0,0.0,KTB.BK
2026-03-20 12:00:00+07:00,34.25,34.5,34.25,34.5,302828,0.0,0.0,KTB.BK
